cap,bet,markets,fills,closed_with_fill,closed_y,closed_no,cost_all,cost_closed,realized_pl,value_per_dollar
0.3,5,3056,351,117,89,28,1755,585,632.29,1.0808372923076923
0.3,10,3056,319,107,82,25,3190,1070,1200.05,1.1215389336448598
0.3,15,3056,296,97,75,22,4440,1455,1796.6,1.2347736357388317
0.3,20,3056,277,93,73,20,5540,1860,2308.94,1.2413671252688172
0.3,25,3056,267,90,71,19,6675,2250,2789.82,1.239921063111111
0.3,30,3056,256,88,69,19,7680,2640,3387.24,1.2830458568181817
0.3,35,3056,250,86,68,18,8750,3010,502.16,0.16682985714285714
0.3,40,3056,247,86,68,18,9880,3440,555.07,0.16135769040697676
0.3,45,3056,241,83,65,18,10845,3735,748.34,0.2003597526104418
0.3,50,3056,230,79,62,17,11500,3950,762.82,0.1931201681012658
0.3,55,3056,226,79,62,17,12430,4345,831.83,0.19144444441887234
0.3,60,3056,218,76,59,17,13080,4560,1078.13,0.2364309245614035
0.3,65,3056,212,75,59,16,13780,4875,982.46,0.20152946687179493
0.3,70,3056,207,74,58,16,14490,5180,1119.33,0.21608708861003859
0.3,75,3056,207,74,58,16,15525,5550,1196.46,0.21557883153153148
0.3,80,3056,205,72,56,16,16400,5760,1451.51,0.2519979354166666
0.3,85,3056,204,71,55,16,17340,6035,1643.6,0.2723451227837615
0.3,90,3056,200,70,55,15,18000,6300,1554.93,0.2468144153968253
0.3,95,3056,198,70,55,15,18810,6650,1682.47,0.25300241127819545
0.3,100,3056,196,70,55,15,19600,7000,1813.26,0.25903706057142856
0.3,105,3056,194,69,54,15,20370,7245,2051.38,0.2831436240165631
0.3,110,3056,194,69,54,15,21340,7590,2187.46,0.28820284664031626
0.3,115,3056,191,67,52,15,21965,7705,2553.56,0.3314155593770279
0.3,120,3056,188,67,52,15,22560,8040,2700.55,0.3358888917910447
0.3,125,3056,188,67,52,15,23500,8375,2852.63,0.3406127542686568
0.3,130,3056,185,66,51,15,24050,8580,3136.68,0.36557987167832173
0.3,135,3056,183,65,50,15,24705,8775,3431.32,0.3910338769230769
0.3,140,3056,180,64,49,15,25200,8960,3741.43,0.41757054542410715
0.3,145,3056,179,63,49,14,25955,9135,3542.22,0.3877634419266558
0.3,150,3056,178,62,48,14,26700,9300,3855.6,0.4145804284946236
0.3,155,3056,178,62,48,14,27590,9610,4025.21,0.4188559033298647
0.3,160,3056,178,62,48,14,28480,9920,4195.49,0.4229322909274194
0.3,165,3056,177,62,48,14,29205,10230,4358.25,0.4260263631476051
0.3,170,3056,175,62,48,14,29750,10540,4515.72,0.4284361442125237
0.3,175,3056,173,61,47,14,30275,10675,4846.13,0.4539704675409836
0.3,180,3056,173,61,47,14,31140,10980,5004.21,0.45575640418943536
0.3,185,3056,169,57,44,13,31265,10545,4361.64,0.4136212160265529
0.3,190,3056,168,57,44,13,31920,10830,4491.19,0.4146991686057248
0.3,195,3056,167,56,43,13,32565,10920,4817.6,0.4411721978937729
0.3,200,3056,166,55,43,12,33200,11000,3482.0,0.31654504127272726
0.3,205,3056,166,55,43,12,34030,11275,3572.03,0.31680985667405764
0.3,210,3056,166,55,43,12,34860,11550,3666.65,0.31745861281385285
0.3,215,3056,166,55,43,12,35690,11825,3762.53,0.3181843250739958
0.3,220,3056,163,53,42,11,35860,11660,3541.3,0.30371367838765007
0.3,225,3056,161,52,42,10,36225,11700,3096.92,0.26469374641025645
0.3,230,3056,156,50,41,9,35880,11500,2846.06,0.24748377408695652
0.3,235,3056,156,50,41,9,36660,11750,2903.8,0.24713162740425532
0.3,240,3056,155,49,41,8,37200,11760,2276.81,0.19360620867346942
0.3,245,3056,155,49,41,8,37975,12005,2319.78,0.1932340830487297
0.3,250,3056,154,49,41,8,38500,12250,2362.74,0.1928768426122449
0.3,255,3056,153,48,40,8,39015,12240,2660.71,0.21737806184640523
0.3,260,3056,152,48,40,8,39520,12480,2708.67,0.2170411564102564
0.3,265,3056,152,48,40,8,40280,12720,2756.05,0.21667084433962272
0.3,270,3056,152,48,40,8,41040,12960,2803.98,0.21635683341049392
0.3,275,3056,149,47,39,8,40975,12925,3129.69,0.24214245114119923
0.3,280,3056,148,47,39,8,41440,13160,3185.33,0.2420461088905775
0.3,285,3056,148,47,39,8,42180,13395,3240.32,0.24190516685330352
0.3,290,3056,147,46,38,8,42630,13340,3589.36,0.26906716754122934
0.3,295,3056,147,46,38,8,43365,13570,3656.22,0.2694337764922623
0.3,300,3056,146,46,38,8,43800,13800,3723.38,0.2698102447826087
0.3,305,3056,145,46,38,8,44225,14030,3788.89,0.27005630092658583
0.3,310,3056,143,45,37,8,44330,13950,4162.25,0.2983693628673835
0.3,315,3056,142,44,36,8,44730,13860,4543.96,0.32784716305916306
0.3,320,3056,141,44,36,8,45120,14080,4615.48,0.3278041958806818
0.3,325,3056,141,44,36,8,45825,14300,4686.41,0.32772073825174824
0.3,330,3056,140,44,36,8,46200,14520,4756.91,0.3276107568181818
0.3,335,3056,139,44,36,8,46565,14740,4827.41,0.3275040584803256
0.3,340,3056,138,44,36,8,46920,14960,4897.91,0.32740049826203216
0.3,345,3056,138,44,36,8,47610,15180,4968.41,0.3272999399868249
0.3,350,3056,138,44,36,8,48300,15400,5039.82,0.3272607270779221
0.3,355,3056,138,44,36,8,48990,15620,5111.4,0.3272345003201024
0.3,360,3056,138,44,36,8,49680,15840,5182.92,0.3272046426136363
0.3,365,3056,138,44,36,8,50370,16060,5256.01,0.32727352721046077
0.3,370,3056,138,44,36,8,51060,16280,5330.74,0.3274408169533169
0.3,375,3056,136,43,35,8,51000,16125,5781.03,0.3585134844031008
0.3,380,3056,135,42,34,8,51300,15960,6244.52,0.391260728320802
0.3,385,3056,132,42,34,8,50820,16170,6329.8,0.39145347235621525
0.3,390,3056,132,42,34,8,51480,16380,6414.07,0.3915790890109889
0.3,395,3056,131,41,33,8,51745,16195,6891.27,0.42551830898425436
0.3,400,3056,131,41,33,8,52400,16400,6978.45,0.42551515310975613
0.3,405,3056,129,40,32,8,52245,16200,7470.63,0.4611498770987654
0.3,410,3056,129,40,32,8,52890,16400,7561.25,0.46105204396341454
0.3,415,3056,128,40,32,8,53120,16600,7651.73,0.460947713253012
0.3,420,3056,128,40,32,8,53760,16800,7741.91,0.46082790630952375
0.3,425,3056,127,39,32,7,53975,16575,6694.57,0.40389544941176464
0.3,430,3056,127,39,32,7,54610,16770,6771.34,0.40377674859868806
0.3,435,3056,124,39,32,7,53940,16965,6848.11,0.4036607766578249
0.3,440,3056,124,39,32,7,54560,17160,6924.53,0.4035271484848485
0.3,445,3056,123,38,31,7,54735,16910,7444.69,0.44025363713778826
0.3,450,3056,122,38,31,7,54900,17100,7526.13,0.4401243467251461
0.3,455,3056,121,37,30,7,55055,16835,8061.98,0.4788820505494505
0.3,460,3056,121,37,30,7,55660,17020,8144.98,0.47855329441833144
0.3,465,3056,121,37,30,7,56265,17205,8225.7,0.4780996272595176
0.3,470,3056,119,36,29,7,55930,16920,8773.32,0.5185179268321514
0.3,475,3056,119,36,29,7,56525,17100,8855.25,0.5178510207602339
0.3,480,3056,118,36,29,7,56640,17280,8936.83,0.5171774694444444
0.3,485,3056,118,36,29,7,57230,17460,9016.83,0.5164277659221077
0.3,490,3056,117,36,29,7,57330,17640,9094.46,0.5155587849773242
0.3,495,3056,117,36,29,7,57915,17820,9170.53,0.5146199176767677
0.3,500,3056,117,36,29,7,58500,18000,9246.59,0.5136994863333333
0.35,5,3056,405,132,95,37,2025,660,652.21,0.9881995454545456
0.35,10,3056,374,124,90,34,3740,1240,1219.75,0.9836711596774194
0.35,15,3056,350,116,84,32,5250,1740,1830.73,1.0521436396551724
0.35,20,3056,327,110,80,30,6540,2200,2424.39,1.1019947318181817
0.35,25,3056,311,104,77,27,7775,2600,2903.66,1.1167906042307694
0.35,30,3056,298,100,74,26,8940,3000,3507.79,1.1692618573333333
0.35,35,3056,290,97,73,24,10150,3395,606.88,0.17875718910162008
0.35,40,3056,283,95,72,23,11320,3800,646.14,0.17003599026315788
0.35,45,3056,278,93,70,23,12510,4185,815.9,0.1949577749103943
0.35,50,3056,266,90,68,22,13300,4500,799.65,0.17769905711111111
0.35,55,3056,257,87,67,20,14135,4785,700.34,0.1463619494252874
0.35,60,3056,248,84,64,20,14880,5040,949.51,0.18839420515873015
0.35,65,3056,242,83,63,20,15730,5395,1087.48,0.20157138813716408
0.35,70,3056,237,83,63,20,16590,5810,1166.1,0.20070643734939767
0.35,75,3056,235,83,63,20,17625,6225,1251.51,0.20104658136546183
0.35,80,3056,233,81,61,20,18640,6480,1511.34,0.2332310137345679
0.35,85,3056,232,80,60,20,19720,6800,1704.78,0.2507023635294117
0.35,90,3056,229,78,59,19,20610,7020,1716.01,0.24444533190883191
0.35,95,3056,229,78,59,19,21755,7410,1826.51,0.24649283090418353
0.35,100,3056,227,78,59,19,22700,7800,1941.02,0.24884835871794878
0.35,105,3056,226,78,59,19,23730,8190,2055.79,0.25101202087912095
0.35,110,3056,225,78,59,19,24750,8580,2186.7,0.25486042668997666
0.35,115,3056,221,76,57,19,25415,8740,2549.34,0.29168678684210525
0.35,120,3056,218,76,57,19,26160,9120,2699.62,0.2960108010964911
0.35,125,3056,216,75,57,18,27000,9375,2569.08,0.27403482069333335
0.35,130,3056,214,75,57,18,27820,9750,2715.33,0.2784954072820512
0.35,135,3056,213,74,56,18,28755,9990,2996.98,0.2999979676676676
0.35,140,3056,211,74,56,18,29540,10360,3155.32,0.3045671945945945
0.35,145,3056,210,73,55,18,30450,10585,3465.63,0.32740979707132745
0.35,150,3056,206,70,53,17,30900,10500,3626.68,0.34539770666666664
0.35,155,3056,205,69,52,17,31775,10695,3944.65,0.3688313788686302
0.35,160,3056,205,69,52,17,32800,11040,4111.7,0.3724365746376812
0.35,165,3056,201,67,50,17,33165,11055,4602.69,0.41634457919493445
0.35,170,3056,200,67,50,17,34000,11390,4769.97,0.4187859399473222
0.35,175,3056,198,66,49,17,34650,11550,5110.81,0.44249422199134203
0.35,180,3056,198,66,49,17,35640,11880,5280.7,0.444503785016835
0.35,185,3056,196,64,48,16,36260,11840,4280.18,0.3615019954391892
0.35,190,3056,191,64,48,16,36290,12160,4410.56,0.362710753125
0.35,195,3056,190,63,47,16,37050,12285,4736.38,0.38554212446072444
0.35,200,3056,190,63,47,16,38000,12600,4877.65,0.3871152249999999
0.35,205,3056,190,63,47,16,38950,12915,5013.68,0.38820586945412305
0.35,210,3056,189,63,47,16,39690,13230,5150.74,0.3893231170068028
0.35,215,3056,189,63,47,16,40635,13545,5289.88,0.3905409546696198
0.35,220,3056,188,63,47,16,41360,13860,5402.36,0.3897805741702742
0.35,225,3056,188,63,47,16,42300,14175,5502.24,0.38816472966490306
0.35,230,3056,186,63,47,16,42780,14490,5601.74,0.3865936757763976
0.35,235,3056,186,63,47,16,43710,14805,5700.29,0.3850248154002026
0.35,240,3056,185,63,47,16,44400,15120,5800.84,0.3836531535052909
0.35,245,3056,185,63,47,16,45325,15435,5906.18,0.382648643861354
0.35,250,3056,183,62,47,15,45750,15500,4451.34,0.28718300380645156
0.35,255,3056,183,62,47,15,46665,15810,4542.85,0.287340015370019
0.35,260,3056,181,61,46,15,47060,15860,4887.6,0.3081713279319041
0.35,265,3056,179,60,45,15,47435,15900,5237.32,0.32939141874213834
0.35,270,3056,179,60,45,15,48330,16200,5327.02,0.3288282124691358
0.35,275,3056,175,58,43,15,48125,15950,5967.94,0.37416556394984324
0.35,280,3056,174,58,43,15,48720,16240,6070.66,0.37380881342364525
0.35,285,3056,174,58,43,15,49590,16530,6173.51,0.3734731724742892
0.35,290,3056,172,56,41,15,49880,16240,6855.28,0.422123348091133
0.35,295,3056,172,56,41,15,50740,16520,6972.85,0.42208520562953994
0.35,300,3056,171,56,41,15,51300,16800,7090.87,0.4220758360714286
0.35,305,3056,170,56,41,15,51850,17080,7207.73,0.4219981459601874
0.35,310,3056,168,55,40,15,52080,17050,7632.71,0.4476662482697948
0.35,315,3056,166,55,40,15,52290,17325,7751.62,0.44742406360750353
0.35,320,3056,165,55,40,15,52800,17600,7869.58,0.4471351802272727
0.35,325,3056,164,54,40,14,53300,17550,7309.54,0.41649823094017097
0.35,330,3056,163,54,40,14,53790,17820,7418.05,0.41627655359147026
0.35,335,3056,159,52,38,14,53265,17420,8196.55,0.4705253970149254
0.35,340,3056,158,52,38,14,53720,17680,8314.09,0.4702540382352941
0.35,345,3056,157,51,38,13,54165,17595,7647.83,0.43465951111111106
0.35,350,3056,157,51,38,13,54950,17850,7755.25,0.4344678036414566
0.35,355,3056,156,51,38,13,55380,18105,7861.71,0.4342284821320077
0.35,360,3056,156,51,38,13,56160,18360,7966.95,0.4339296029956427
0.35,365,3056,156,51,38,13,56940,18615,8072.74,0.4336684386784851
0.35,370,3056,156,51,38,13,57720,18870,8180.74,0.43353148934817165
0.35,375,3056,156,51,38,13,58500,19125,8289.18,0.43342137783006524
0.35,380,3056,155,51,38,13,58900,19380,8399.87,0.4334297904024768
0.35,385,3056,152,51,38,13,58520,19635,8506.66,0.43323975085306854
0.35,390,3056,152,51,38,13,59280,19890,8614.96,0.4331304259929613
0.35,395,3056,151,50,38,12,59645,19750,7717.31,0.39075005215189873
0.35,400,3056,151,50,38,12,60400,20000,7813.88,0.3906941441
0.35,405,3056,149,48,36,12,60345,19440,8720.45,0.4485829340020577
0.35,410,3056,149,48,36,12,61090,19680,8825.3,0.4484398320630081
0.35,415,3056,148,48,36,12,61420,19920,8928.59,0.44822233102409637
0.35,420,3056,147,47,35,12,61740,19740,9449.76,0.47871139295846
0.35,425,3056,146,47,35,12,62050,19975,9558.24,0.4785100884105131
0.35,430,3056,146,47,35,12,62780,20210,9667.21,0.4783378694705591
0.35,435,3056,144,47,35,12,62640,20445,9777.67,0.47824277842993396
0.35,440,3056,144,47,35,12,63360,20680,9888.52,0.47816849192456473
0.35,445,3056,144,47,35,12,64080,20915,10000.85,0.47816623557255566
0.35,450,3056,143,47,35,12,64350,21150,10113.1,0.47816086543735214
0.35,455,3056,142,46,34,12,64610,20930,10679.31,0.510239145341615
0.35,460,3056,142,46,34,12,65320,21160,10792.82,0.510057497778828
0.35,465,3056,141,45,34,11,65565,20925,9886.86,0.4724903840860215
0.35,470,3056,138,44,33,11,64860,20680,10460.65,0.5058343162959382
0.35,475,3056,137,43,32,11,65075,20425,11043.44,0.5406824557649939
0.35,480,3056,137,43,32,11,65760,20640,11157.8,0.5405910770833333
0.35,485,3056,137,43,32,11,66445,20855,11271.07,0.5404490827139775
0.35,490,3056,137,43,32,11,67130,21070,11383.09,0.5402508401518747
0.35,495,3056,137,43,32,11,67815,21285,11493.32,0.539972520977214
0.35,500,3056,137,43,32,11,68500,21500,11603.24,0.5396857501860465
0.4,5,3056,451,146,96,50,2255,730,720.11,0.9864458164383562
0.4,10,3056,417,139,93,46,4170,1390,1334.33,0.9599503503597122
0.4,15,3056,393,131,87,44,5895,1965,2019.16,1.02755993129771
0.4,20,3056,372,127,85,42,7440,2540,2644.59,1.0411768192913387
0.4,25,3056,353,124,85,39,8825,3100,3046.78,0.9828315061290323
0.4,30,3056,340,122,83,39,10200,3660,3703.53,1.0118945737704916
0.4,35,3056,328,120,82,38,11480,4200,882.79,0.21018835785714285
0.4,40,3056,318,116,79,37,12720,4640,1042.0,0.22456951314655169
0.4,45,3056,308,112,76,36,13860,5040,1208.42,0.23976609027777782
0.4,50,3056,297,111,75,36,14850,5550,1429.66,0.25759628810810814
0.4,55,3056,288,107,74,33,15840,5885,1336.62,0.22712280679694138
0.4,60,3056,281,105,72,33,16860,6300,1606.95,0.2550717498412698
0.4,65,3056,276,104,71,33,17940,6760,1811.32,0.26794734497041417
0.4,70,3056,270,103,70,33,18900,7210,2013.5,0.27926459833564493
0.4,75,3056,267,101,69,32,20025,7575,2124.29,0.28043403722772275
0.4,80,3056,264,98,66,32,21120,7840,2520.84,0.3215357403061225
0.4,85,3056,260,97,65,32,22100,8245,2775.96,0.3366836625833839
0.4,90,3056,258,97,65,32,23220,8730,2945.75,0.3374288733104239
0.4,95,3056,255,96,64,32,24225,9120,3220.06,0.35307638103070177
0.4,100,3056,252,95,63,32,25200,9500,3504.12,0.36885421357894743
0.4,105,3056,250,94,62,32,26250,9870,3798.04,0.384806606585613
0.4,110,3056,248,93,61,32,27280,10230,4100.95,0.4008745596285436
0.4,115,3056,245,92,60,32,28175,10580,4414.76,0.4172736542533082
0.4,120,3056,243,92,60,32,29160,11040,4623.55,0.41879948913043474
0.4,125,3056,243,92,60,32,30375,11500,4832.25,0.42019607113043483
0.4,130,3056,239,92,60,32,31070,11960,5039.64,0.4213743377926421
0.4,135,3056,237,91,59,32,31995,12285,5390.02,0.4387480324786325
0.4,140,3056,235,91,59,32,32900,12740,5625.41,0.44155505219780217
0.4,145,3056,234,91,59,32,33930,13195,5867.77,0.4446966376657827
0.4,150,3056,233,90,58,32,34950,13500,6261.52,0.4638161680740741
0.4,155,3056,232,89,58,31,35960,13795,6215.76,0.45058046625588993
0.4,160,3056,229,86,58,28,36640,13760,5578.07,0.4053827024709302
0.4,165,3056,228,86,58,28,37620,14190,5778.51,0.40722431092318523
0.4,170,3056,227,86,58,28,38590,14620,5975.37,0.408711886114911
0.4,175,3056,225,84,56,28,39375,14700,6525.73,0.4439269653061224
0.4,180,3056,224,83,56,27,40320,14940,6460.6,0.4324363783801874
0.4,185,3056,223,82,56,26,41255,15170,5307.64,0.34987714726433755
0.4,190,3056,222,82,56,26,42180,15580,5464.16,0.3507163129011553
0.4,195,3056,219,79,55,24,42705,15405,5198.52,0.33745665420318083
0.4,200,3056,218,78,54,24,43600,15600,5544.71,0.3554303021794871
0.4,205,3056,216,77,54,23,44280,15785,5329.23,0.3376134886917961
0.4,210,3056,215,76,54,22,45150,15960,5071.34,0.317753079385965
0.4,215,3056,213,75,53,22,45795,16125,5415.47,0.33584330238759696
0.4,220,3056,211,75,53,22,46420,16500,5548.51,0.3362732185454546
0.4,225,3056,210,74,52,22,47250,16650,5907.74,0.3548194195795796
0.4,230,3056,207,74,52,22,47610,17020,6046.38,0.35525160757931845
0.4,235,3056,207,74,52,22,48645,17390,6182.54,0.3555229649798735
0.4,240,3056,207,74,52,22,49680,17760,6319.57,0.3558317195382884
0.4,245,3056,206,74,52,22,50470,18130,6445.54,0.3555179967457253
0.4,250,3056,205,74,52,22,51250,18500,6545.99,0.35383709464864865
0.4,255,3056,205,74,52,22,52275,18870,6644.64,0.352127225172231
0.4,260,3056,204,74,52,22,53040,19240,6742.8,0.3504573852910603
0.4,265,3056,204,74,52,22,54060,19610,6842.02,0.34890452197858235
0.4,270,3056,204,74,52,22,55080,19980,6943.26,0.347510435035035
0.4,275,3056,200,72,51,21,55000,19800,5719.31,0.28885425580808083
0.4,280,3056,199,72,51,21,55720,20160,5815.17,0.2884509751488095
0.4,285,3056,199,72,51,21,56715,20520,5912.12,0.28811493221247564
0.4,290,3056,199,72,51,21,57710,20880,6009.03,0.28778901221264364
0.4,295,3056,199,72,51,21,58705,21240,6102.87,0.2873289768832391
0.4,300,3056,197,71,50,21,59100,21300,6497.84,0.30506283384976524
0.4,305,3056,196,71,50,21,59780,21655,6596.17,0.3046028569383513
0.4,310,3056,195,70,49,21,60450,21700,7003.85,0.32275814253456225
0.4,315,3056,194,70,49,21,61110,22050,7105.08,0.32222596752834465
0.4,320,3056,193,70,49,21,61760,22400,7205.39,0.32166934004464287
0.4,325,3056,193,70,49,21,62725,22750,7308.39,0.3212479845274725
0.4,330,3056,190,68,47,21,62700,22440,8072.24,0.3597256268716577
0.4,335,3056,189,68,47,21,63315,22780,8186.39,0.359367602546093
0.4,340,3056,188,68,47,21,63920,23120,8298.31,0.35892340449826987
0.4,345,3056,185,66,47,19,63825,22770,7076.93,0.3108006357048748
0.4,350,3056,185,66,47,19,64750,23100,7167.99,0.31030238692640694
0.4,355,3056,183,66,47,19,64965,23430,7258.43,0.3097923497225779
0.4,360,3056,183,66,47,19,65880,23760,7347.45,0.3092361835016835
0.4,365,3056,183,66,47,19,66795,24090,7437.19,0.3087250272727272
0.4,370,3056,183,66,47,19,67710,24420,7528.92,0.30830951928746936
0.4,375,3056,181,64,46,18,67875,24000,7235.4,0.30147480275000005
0.4,380,3056,179,64,46,18,68020,24320,7333.76,0.30155272018914475
0.4,385,3056,173,63,45,18,66605,24255,7812.76,0.3221092002473717
0.4,390,3056,173,63,45,18,67470,24570,7908.95,0.32189451937321945
0.4,395,3056,173,63,45,18,68335,24885,8003.14,0.321605051275869
